SKU,DateKey,CustomerKey,ShippingKey,SupplierKey,InspectionKey,ProductsSold,RevenueGenerated,StockLevels,OrderQuantities,LeadTimes,ShippingTimes,ShippingCosts,ManufacturingLeadtime,ManufacturingCosts,DefectRates,ProductionVolumes,Costs,TransactionDate,PlannedShipDate,ActualShipDate,DeliveryStatus,UnitSalesPrice,UnitCOGS,UnfulfilledQty,StockoutFlag ,StockoutRate_PCT,StockoutRiskLevel,ForecastedSales,ActualSales,ForecastAccuracy
SKU21,1187,3,3,22,1,22,259.43,2,41,25,6,6.04,4,61.74,0.02,791,523.36,4/1/2024 0:00,4/29/2024 0:00,4/4/2024 0:00,Early,23.76,4.39,39,1,95.12,Critical,41,22,0.54
SKU21,1217,3,3,22,1,13,153.3,30,29,25,6,6.04,4,61.74,0.02,791,523.36,5/1/2024 0:00,5/29/2024 0:00,5/4/2024 0:00,Early,23.76,6.99,0,0,0.00,No Risk,29,13,0.45
SKU21,1248,3,3,22,1,16,188.67,99,49,25,6,6.04,4,61.74,0.02,791,523.36,6/1/2024 0:00,6/29/2024 0:00,6/4/2024 0:00,Early,23.76,6.74,0,0,0.00,No Risk,49,16,0.33
SKU21,1278,3,3,22,1,8,94.34,61,17,25,6,6.04,4,61.74,0.02,791,523.36,7/1/2024 0:00,7/29/2024 0:00,7/4/2024 0:00,Early,23.76,3,0,0,0.00,No Risk,17,8,0.47
SKU21,1309,3,3,22,1,26,306.59,107,44,25,6,6.04,4,61.74,0.02,791,523.36,8/1/2024 0:00,8/29/2024 0:00,8/4/2024 0:00,Early,23.76,2.07,0,0,0.00,No Risk,44,26,0.59
SKU21,1340,3,3,22,1,30,353.76,54,78,25,6,6.04,4,61.74,0.02,791,523.36,9/1/2024 0:00,9/29/2024 0:00,9/4/2024 0:00,Early,23.76,4.1,24,1,30.77,Medium,78,30,0.38
SKU21,1370,3,3,22,1,19,224.05,43,87,25,6,6.04,4,61.74,0.02,791,523.36,10/1/2024 0:00,10/29/2024 0:00,10/4/2024 0:00,Early,23.76,2.07,44,1,50.57,High,87,19,0.22
SKU21,1401,3,3,22,1,20,235.84,80,30,25,6,6.04,4,61.74,0.02,791,523.36,11/1/2024 0:00,11/29/2024 0:00,11/4/2024 0:00,Early,23.76,8.99,0,0,0.00,No Risk,30,20,0.67
SKU21,1431,3,3,22,1,17,200.47,29,33,25,6,6.04,4,61.74,0.02,791,523.36,12/1/2024 0:00,12/29/2024 0:00,12/4/2024 0:00,Early,23.76,14.52,4,1,12.12,Low,33,17,0.52
SKU21,1462,3,3,22,1,27,318.39,65,26,25,6,6.04,4,61.74,0.02,791,523.36,1/1/2025 0:00,1/29/2025 0:00,1/4/2025 0:00,Early,23.76,3.63,0,0,0.00,No Risk,26,27,0.96
SKU21,1493,3,3,22,1,24,283.01,135,27,25,6,6.04,4,61.74,0.02,791,523.36,2/1/2025 0:00,3/1/2025 0:00,2/4/2025 0:00,Early,23.76,5.24,0,0,0.00,No Risk,27,24,0.89
SKU21,1521,3,3,22,1,20,235.84,13,21,25,6,6.04,4,61.74,0.02,791,523.36,3/1/2025 0:00,3/29/2025 0:00,3/4/2025 0:00,Early,23.76,3.15,8,1,38.10,Medium,21,20,0.95
SKU22,1,3,18,23,2,21,56.8,100,25,1,10,9.57,28,50.12,2.59,780,205.57,1/1/2021 0:00,1/9/2021 0:00,1/5/2021 0:00,Early,57.47,9.67,0,0,0.00,No Risk,25,21,0.84
SKU22,32,3,18,23,2,18,48.68,105,13,1,10,9.57,28,50.12,2.59,780,205.57,2/1/2021 0:00,2/9/2021 0:00,2/5/2021 0:00,Early,57.47,22.57,0,0,0.00,No Risk,13,18,0.62
SKU22,60,3,18,23,2,16,43.27,102,98,1,10,9.57,28,50.12,2.59,780,205.57,3/1/2021 0:00,3/9/2021 0:00,3/5/2021 0:00,Early,57.47,10.33,0,0,0.00,No Risk,98,16,0.16
SKU22,91,3,18,23,2,20,54.09,61,43,1,10,9.57,28,50.12,2.59,780,205.57,4/1/2021 0:00,4/9/2021 0:00,4/5/2021 0:00,Early,57.47,11.08,0,0,0.00,No Risk,43,20,0.47
SKU22,121,3,18,23,2,18,48.68,74,55,1,10,9.57,28,50.12,2.59,780,205.57,5/1/2021 0:00,5/9/2021 0:00,5/5/2021 0:00,Early,57.47,10.69,0,0,0.00,No Risk,55,18,0.33
SKU22,152,3,18,23,2,24,64.91,78,84,1,10,9.57,28,50.12,2.59,780,205.57,6/1/2021 0:00,6/9/2021 0:00,6/5/2021 0:00,Early,57.47,14.51,6,1,7.14,Low,84,24,0.29
SKU22,182,3,18,23,2,15,40.57,106,86,1,10,9.57,28,50.12,2.59,780,205.57,7/1/2021 0:00,7/9/2021 0:00,7/5/2021 0:00,Early,57.47,6.35,0,0,0.00,No Risk,86,15,0.17
SKU22,213,3,18,23,2,20,54.09,95,40,1,10,9.57,28,50.12,2.59,780,205.57,8/1/2021 0:00,8/9/2021 0:00,8/5/2021 0:00,Early,57.47,6.22,0,0,0.00,No Risk,40,20,0.50
SKU22,244,3,18,23,2,19,51.39,39,34,1,10,9.57,28,50.12,2.59,780,205.57,9/1/2021 0:00,9/9/2021 0:00,9/5/2021 0:00,Early,57.47,16.93,0,0,0.00,No Risk,34,19,0.56
SKU22,274,3,18,23,2,14,37.86,140,83,1,10,9.57,28,50.12,2.59,780,205.57,10/1/2021 0:00,10/9/2021 0:00,10/5/2021 0:00,Early,57.47,60.94,0,0,0.00,No Risk,83,14,0.17
SKU22,305,3,18,23,2,20,54.09,106,33,1,10,9.57,28,50.12,2.59,780,205.57,11/1/2021 0:00,11/9/2021 0:00,11/5/2021 0:00,Early,57.47,6.48,0,0,0.00,No Risk,33,20,0.61
SKU22,335,3,18,23,2,34,91.95,16,74,1,10,9.57,28,50.12,2.59,780,205.57,12/1/2021 0:00,12/9/2021 0:00,12/5/2021 0:00,Early,57.47,8.96,58,1,78.38,Critical,74,34,0.46
SKU22,366,3,18,23,2,17,45.98,14,34,1,10,9.57,28,50.12,2.59,780,205.57,1/1/2022 0:00,1/9/2022 0:00,1/5/2022 0:00,Early,57.47,32.07,20,1,58.82,High,34,17,0.50
SKU22,397,3,18,23,2,16,43.27,15,37,1,10,9.57,28,50.12,2.59,780,205.57,2/1/2022 0:00,2/9/2022 0:00,2/5/2022 0:00,Early,57.47,17.92,22,1,59.46,High,37,16,0.43
SKU22,425,3,18,23,2,16,43.27,12,45,1,10,9.57,28,50.12,2.59,780,205.57,3/1/2022 0:00,3/9/2022 0:00,3/5/2022 0:00,Early,57.47,6.55,33,1,73.33,High,45,16,0.36
SKU22,456,3,18,23,2,23,62.2,35,91,1,10,9.57,28,50.12,2.59,780,205.57,4/1/2022 0:00,4/9/2022 0:00,4/5/2022 0:00,Early,57.47,9.23,56,1,61.54,High,91,23,0.25
SKU22,486,3,18,23,2,19,51.39,42,15,1,10,9.57,28,50.12,2.59,780,205.57,5/1/2022 0:00,5/9/2022 0:00,5/5/2022 0:00,Early,57.47,8.13,0,0,0.00,No Risk,15,19,0.73
SKU22,517,3,18,23,2,18,48.68,113,75,1,10,9.57,28,50.12,2.59,780,205.57,6/1/2022 0:00,6/9/2022 0:00,6/5/2022 0:00,Early,57.47,25.39,0,0,0.00,No Risk,75,18,0.24
SKU22,547,3,18,23,2,25,67.61,73,76,1,10,9.57,28,50.12,2.59,780,205.57,7/1/2022 0:00,7/9/2022 0:00,7/5/2022 0:00,Early,57.47,16.47,3,1,3.95,Low,76,25,0.33
SKU22,578,3,18,23,2,18,48.68,80,81,1,10,9.57,28,50.12,2.59,780,205.57,8/1/2022 0:00,8/9/2022 0:00,8/5/2022 0:00,Early,57.47,27.7,1,1,1.23,Low,81,18,0.22
SKU22,609,3,18,23,2,24,64.91,93,57,1,10,9.57,28,50.12,2.59,780,205.57,9/1/2022 0:00,9/9/2022 0:00,9/5/2022 0:00,Early,57.47,26.49,0,0,0.00,No Risk,57,24,0.42
SKU22,639,3,18,23,2,21,56.8,140,92,1,10,9.57,28,50.12,2.59,780,205.57,10/1/2022 0:00,10/9/2022 0:00,10/5/2022 0:00,Early,57.47,8.13,0,0,0.00,No Risk,92,21,0.23
SKU22,670,3,18,23,2,12,32.45,29,79,1,10,9.57,28,50.12,2.59,780,205.57,11/1/2022 0:00,11/9/2022 0:00,11/5/2022 0:00,Early,57.47,14.17,50,1,63.29,High,79,12,0.15
SKU22,700,3,18,23,2,23,62.2,29,87,1,10,9.57,28,50.12,2.59,780,205.57,12/1/2022 0:00,12/9/2022 0:00,12/5/2022 0:00,Early,57.47,17.92,58,1,66.67,High,87,23,0.26
SKU22,731,3,18,23,2,24,64.91,9,76,1,10,9.57,28,50.12,2.59,780,205.57,1/1/2023 0:00,1/9/2023 0:00,1/5/2023 0:00,Early,57.47,9.67,67,1,88.16,Critical,76,24,0.32
SKU22,762,3,18,23,2,30,81.14,98,57,1,10,9.57,28,50.12,2.59,780,205.57,2/1/2023 0:00,2/9/2023 0:00,2/5/2023 0:00,Early,57.47,6.92,0,0,0.00,No Risk,57,30,0.53
SKU22,790,3,18,23,2,17,45.98,93,74,1,10,9.57,28,50.12,2.59,780,205.57,3/1/2023 0:00,3/9/2023 0:00,3/5/2023 0:00,Early,57.47,29.02,0,0,0.00,No Risk,74,17,0.23
SKU22,821,3,18,23,2,17,45.98,38,53,1,10,9.57,28,50.12,2.59,780,205.57,4/1/2023 0:00,4/9/2023 0:00,4/5/2023 0:00,Early,57.47,33.85,15,1,28.30,Medium,53,17,0.32
SKU22,851,3,18,23,2,24,64.91,36,72,1,10,9.57,28,50.12,2.59,780,205.57,5/1/2023 0:00,5/9/2023 0:00,5/5/2023 0:00,Early,57.47,15.23,36,1,50.00,High,72,24,0.33
SKU22,882,3,18,23,2,20,54.09,130,55,1,10,9.57,28,50.12,2.59,780,205.57,6/1/2023 0:00,6/9/2023 0:00,6/5/2023 0:00,Early,57.47,7,0,0,0.00,No Risk,55,20,0.36
SKU22,912,3,18,23,2,18,48.68,88,28,1,10,9.57,28,50.12,2.59,780,205.57,7/1/2023 0:00,7/9/2023 0:00,7/5/2023 0:00,Early,57.47,9.83,0,0,0.00,No Risk,28,18,0.64
SKU22,943,3,18,23,2,25,67.61,13,73,1,10,9.57,28,50.12,2.59,780,205.57,8/1/2023 0:00,8/9/2023 0:00,8/5/2023 0:00,Early,57.47,11.72,60,1,82.19,Critical,73,25,0.34
SKU22,974,3,18,23,2,23,62.2,38,92,1,10,9.57,28,50.12,2.59,780,205.57,9/1/2023 0:00,9/9/2023 0:00,9/5/2023 0:00,Early,57.47,12.97,54,1,58.70,High,92,23,0.25
SKU22,1004,3,18,23,2,28,75.73,129,82,1,10,9.57,28,50.12,2.59,780,205.57,10/1/2023 0:00,10/9/2023 0:00,10/5/2023 0:00,Early,57.47,11.95,0,0,0.00,No Risk,82,28,0.34
SKU22,1035,3,18,23,2,17,45.98,42,80,1,10,9.57,28,50.12,2.59,780,205.57,11/1/2023 0:00,11/9/2023 0:00,11/5/2023 0:00,Early,57.47,7.52,38,1,47.50,Medium,80,17,0.21
SKU22,1065,3,18,23,2,15,40.57,130,59,1,10,9.57,28,50.12,2.59,780,205.57,12/1/2023 0:00,12/9/2023 0:00,12/5/2023 0:00,Early,57.47,10.69,0,0,0.00,No Risk,59,15,0.25
SKU22,1096,3,18,23,2,23,62.2,7,72,1,10,9.57,28,50.12,2.59,780,205.57,1/1/2024 0:00,1/9/2024 0:00,1/5/2024 0:00,Early,57.47,8.02,65,1,90.28,Critical,72,23,0.32
SKU22,1127,3,18,23,2,30,81.14,95,50,1,10,9.57,28,50.12,2.59,780,205.57,2/1/2024 0:00,2/9/2024 0:00,2/5/2024 0:00,Early,57.47,8.13,0,0,0.00,No Risk,50,30,0.60
SKU22,1156,3,18,23,2,18,48.68,64,16,1,10,9.57,28,50.12,2.59,780,205.57,3/1/2024 0:00,3/9/2024 0:00,3/5/2024 0:00,Early,57.47,24.38,0,0,0.00,No Risk,16,18,0.88
SKU22,1187,3,18,23,2,24,64.91,78,18,1,10,9.57,28,50.12,2.59,780,205.57,4/1/2024 0:00,4/9/2024 0:00,4/5/2024 0:00,Early,57.47,6.62,0,0,0.00,No Risk,18,24,0.67
SKU22,1217,3,18,23,2,18,48.68,131,13,1,10,9.57,28,50.12,2.59,780,205.57,5/1/2024 0:00,5/9/2024 0:00,5/5/2024 0:00,Early,57.47,24.38,0,0,0.00,No Risk,13,18,0.62
SKU22,1248,3,18,23,2,25,67.61,67,98,1,10,9.57,28,50.12,2.59,780,205.57,6/1/2024 0:00,6/9/2024 0:00,6/5/2024 0:00,Early,57.47,15.23,31,1,31.63,Medium,98,25,0.26
SKU22,1278,3,18,23,2,19,51.39,91,58,1,10,9.57,28,50.12,2.59,780,205.57,7/1/2024 0:00,7/9/2024 0:00,7/5/2024 0:00,Early,57.47,9.1,0,0,0.00,No Risk,58,19,0.33
SKU22,1309,3,18,23,2,15,40.57,9,85,1,10,9.57,28,50.12,2.59,780,205.57,8/1/2024 0:00,8/9/2024 0:00,8/5/2024 0:00,Early,57.47,16.47,76,1,89.41,Critical,85,15,0.18
SKU22,1340,3,18,23,2,21,56.8,74,15,1,10,9.57,28,50.12,2.59,780,205.57,9/1/2024 0:00,9/9/2024 0:00,9/5/2024 0:00,Early,57.47,46.88,0,0,0.00,No Risk,15,21,0.60
SKU22,1370,3,18,23,2,15,40.57,60,91,1,10,9.57,28,50.12,2.59,780,205.57,10/1/2024 0:00,10/9/2024 0:00,10/5/2024 0:00,Early,57.47,32.07,31,1,34.07,Medium,91,15,0.16
SKU22,1401,3,18,23,2,17,45.98,46,30,1,10,9.57,28,50.12,2.59,780,205.57,11/1/2024 0:00,11/9/2024 0:00,11/5/2024 0:00,Early,57.47,10.16,0,0,0.00,No Risk,30,17,0.57
SKU22,1431,3,18,23,2,22,59.5,2,24,1,10,9.57,28,50.12,2.59,780,205.57,12/1/2024 0:00,12/9/2024 0:00,12/5/2024 0:00,Early,57.47,22.57,22,1,91.67,Critical,24,22,0.92
SKU22,1462,3,18,23,2,16,43.27,102,76,1,10,9.57,28,50.12,2.59,780,205.57,1/1/2025 0:00,1/9/2025 0:00,1/5/2025 0:00,Early,57.47,10.88,0,0,0.00,No Risk,76,16,0.21
SKU22,1493,3,18,23,2,21,56.8,16,75,1,10,9.57,28,50.12,2.59,780,205.57,2/1/2025 0:00,2/9/2025 0:00,2/5/2025 0:00,Early,57.47,14.86,59,1,78.67,Critical,75,21,0.28
SKU22,1521,3,18,23,2,27,73.02,21,65,1,10,9.57,28,50.12,2.59,780,205.57,3/1/2025 0:00,3/9/2025 0:00,3/5/2025 0:00,Early,57.47,15.63,44,1,67.69,High,65,27,0.42
SKU23,1,3,19,24,1,22,498.42,115,77,5,7,2.92,29,98.61,1.34,568,196.33,1/1/2021 0:00,1/22/2021 0:00,1/6/2021 0:00,Early,1.37,4.1,0,0,0.00,No Risk,77,22,0.29
SKU23,32,3,19,24,1,21,475.77,90,41,5,7,2.92,29,98.61,1.34,568,196.33,2/1/2021 0:00,2/22/2021 0:00,2/6/2021 0:00,Early,1.37,4.76,0,0,0.00,No Risk,41,21,0.51
SKU23,60,3,19,24,1,17,385.15,143,75,5,7,2.92,29,98.61,1.34,568,196.33,3/1/2021 0:00,3/22/2021 0:00,3/6/2021 0:00,Early,1.37,14.71,0,0,0.00,No Risk,75,17,0.23
SKU23,91,3,19,24,1,22,498.42,103,38,5,7,2.92,29,98.61,1.34,568,196.33,4/1/2021 0:00,4/22/2021 0:00,4/6/2021 0:00,Early,1.37,6.47,0,0,0.00,No Risk,38,22,0.58
SKU23,121,3,19,24,1,23,521.08,2,75,5,7,2.92,29,98.61,1.34,568,196.33,5/1/2021 0:00,5/22/2021 0:00,5/6/2021 0:00,Early,1.37,15.41,73,1,97.33,Critical,75,23,0.31
SKU23,152,3,19,24,1,12,271.87,51,43,5,7,2.92,29,98.61,1.34,568,196.33,6/1/2021 0:00,6/22/2021 0:00,6/6/2021 0:00,Early,1.37,5.48,0,0,0.00,No Risk,43,12,0.28
SKU23,182,3,19,24,1,17,385.15,110,36,5,7,2.92,29,98.61,1.34,568,196.33,7/1/2021 0:00,7/22/2021 0:00,7/6/2021 0:00,Early,1.37,4.9,0,0,0.00,No Risk,36,17,0.47
SKU23,213,3,19,24,1,22,498.42,41,69,5,7,2.92,29,98.61,1.34,568,196.33,8/1/2021 0:00,8/22/2021 0:00,8/6/2021 0:00,Early,1.37,5.48,28,1,40.58,Medium,69,22,0.32
SKU23,244,3,19,24,1,11,249.21,129,48,5,7,2.92,29,98.61,1.34,568,196.33,9/1/2021 0:00,9/22/2021 0:00,9/6/2021 0:00,Early,1.37,4.9,0,0,0.00,No Risk,48,11,0.23
SKU23,274,3,19,24,1,29,657.01,38,53,5,7,2.92,29,98.61,1.34,568,196.33,10/1/2021 0:00,10/22/2021 0:00,10/6/2021 0:00,Early,1.37,5.14,15,1,28.30,Medium,53,29,0.55
SKU23,305,3,19,24,1,22,498.42,45,91,5,7,2.92,29,98.61,1.34,568,196.33,11/1/2021 0:00,11/22/2021 0:00,11/6/2021 0:00,Early,1.37,4.31,46,1,50.55,High,91,22,0.24
SKU23,335,3,19,24,1,16,362.49,47,45,5,7,2.92,29,98.61,1.34,568,196.33,12/1/2021 0:00,12/22/2021 0:00,12/6/2021 0:00,Early,1.37,19.03,0,0,0.00,No Risk,45,16,0.36
SKU23,366,3,19,24,1,23,521.08,26,28,5,7,2.92,29,98.61,1.34,568,196.33,1/1/2022 0:00,1/22/2022 0:00,1/6/2022 0:00,Early,1.37,4.49,2,1,7.14,Low,28,23,0.82
SKU23,397,3,19,24,1,17,385.15,14,54,5,7,2.92,29,98.61,1.34,568,196.33,2/1/2022 0:00,2/22/2022 0:00,2/6/2022 0:00,Early,1.37,17.98,40,1,74.07,High,54,17,0.31
SKU23,425,3,19,24,1,11,249.21,6,93,5,7,2.92,29,98.61,1.34,568,196.33,3/1/2022 0:00,3/22/2022 0:00,3/6/2022 0:00,Early,1.37,4.69,87,1,93.55,Critical,93,11,0.12
SKU23,456,3,19,24,1,14,317.18,108,30,5,7,2.92,29,98.61,1.34,568,196.33,4/1/2022 0:00,4/22/2022 0:00,4/6/2022 0:00,Early,1.37,4.49,0,0,0.00,No Risk,30,14,0.47
SKU23,486,3,19,24,1,23,521.08,41,32,5,7,2.92,29,98.61,1.34,568,196.33,5/1/2022 0:00,5/22/2022 0:00,5/6/2022 0:00,Early,1.37,4,0,0,0.00,No Risk,32,23,0.72
SKU23,517,3,19,24,1,19,430.46,8,98,5,7,2.92,29,98.61,1.34,568,196.33,6/1/2022 0:00,6/22/2022 0:00,6/6/2022 0:00,Early,1.37,26.97,90,1,91.84,Critical,98,19,0.19
SKU23,547,3,19,24,1,19,430.46,104,36,5,7,2.92,29,98.61,1.34,568,196.33,7/1/2022 0:00,7/22/2022 0:00,7/6/2022 0:00,Early,1.37,3.95,0,0,0.00,No Risk,36,19,0.53
SKU23,578,3,19,24,1,16,362.49,133,81,5,7,2.92,29,98.61,1.34,568,196.33,8/1/2022 0:00,8/22/2022 0:00,8/6/2022 0:00,Early,1.37,14.71,0,0,0.00,No Risk,81,16,0.20
SKU23,609,3,19,24,1,17,385.15,75,28,5,7,2.92,29,98.61,1.34,568,196.33,9/1/2022 0:00,9/22/2022 0:00,9/6/2022 0:00,Early,1.37,17.98,0,0,0.00,No Risk,28,17,0.61
SKU23,639,3,19,24,1,21,475.77,29,50,5,7,2.92,29,98.61,1.34,568,196.33,10/1/2022 0:00,10/22/2022 0:00,10/6/2022 0:00,Early,1.37,3.3,21,1,42.00,Medium,50,21,0.42
SKU23,670,3,19,24,1,17,385.15,83,35,5,7,2.92,29,98.61,1.34,568,196.33,11/1/2022 0:00,11/22/2022 0:00,11/6/2022 0:00,Early,1.37,5.3,0,0,0.00,No Risk,35,17,0.49
SKU23,700,3,19,24,1,21,475.77,125,37,5,7,2.92,29,98.61,1.34,568,196.33,12/1/2022 0:00,12/22/2022 0:00,12/6/2022 0:00,Early,1.37,4.56,0,0,0.00,No Risk,37,21,0.57
SKU23,731,3,19,24,1,22,498.42,83,73,5,7,2.92,29,98.61,1.34,568,196.33,1/1/2023 0:00,1/22/2023 0:00,1/6/2023 0:00,Early,1.37,19.03,0,0,0.00,No Risk,73,22,0.30
SKU23,762,3,19,24,1,16,362.49,53,77,5,7,2.92,29,98.61,1.34,568,196.33,2/1/2023 0:00,2/22/2023 0:00,2/6/2023 0:00,Early,1.37,5.99,24,1,31.17,Medium,77,16,0.21
SKU23,790,3,19,24,1,23,521.08,109,89,5,7,2.92,29,98.61,1.34,568,196.33,3/1/2023 0:00,3/22/2023 0:00,3/6/2023 0:00,Early,1.37,5.22,0,0,0.00,No Risk,89,23,0.26
SKU23,821,3,19,24,1,17,385.15,26,60,5,7,2.92,29,98.61,1.34,568,196.33,4/1/2023 0:00,4/22/2023 0:00,4/6/2023 0:00,Early,1.37,4.49,34,1,56.67,High,60,17,0.28
SKU23,851,3,19,24,1,21,475.77,83,83,5,7,2.92,29,98.61,1.34,568,196.33,5/1/2023 0:00,5/22/2023 0:00,5/6/2023 0:00,Early,1.37,3.6,0,0,0.00,No Risk,83,21,0.25
SKU23,882,3,19,24,1,30,679.67,6,57,5,7,2.92,29,98.61,1.34,568,196.33,6/1/2023 0:00,6/22/2023 0:00,6/6/2023 0:00,Early,1.37,4.9,51,1,89.47,Critical,57,30,0.53
SKU23,912,3,19,24,1,16,362.49,103,19,5,7,2.92,29,98.61,1.34,568,196.33,7/1/2023 0:00,7/22/2023 0:00,7/6/2023 0:00,Early,1.37,5.14,0,0,0.00,No Risk,19,16,0.84
SKU23,943,3,19,24,1,23,521.08,71,82,5,7,2.92,29,98.61,1.34,568,196.33,8/1/2023 0:00,8/22/2023 0:00,8/6/2023 0:00,Early,1.37,11.56,11,1,13.41,Low,82,23,0.28
SKU23,974,3,19,24,1,19,430.46,1,48,5,7,2.92,29,98.61,1.34,568,196.33,9/1/2023 0:00,9/22/2023 0:00,9/6/2023 0:00,Early,1.37,4.26,47,1,97.92,Critical,48,19,0.40
SKU23,1004,3,19,24,1,21,475.77,141,28,5,7,2.92,29,98.61,1.34,568,196.33,10/1/2023 0:00,10/22/2023 0:00,10/6/2023 0:00,Early,1.37,5.88,0,0,0.00,No Risk,28,21,0.75
SKU23,1035,3,19,24,1,19,430.46,137,73,5,7,2.92,29,98.61,1.34,568,196.33,11/1/2023 0:00,11/22/2023 0:00,11/6/2023 0:00,Early,1.37,17.03,0,0,0.00,No Risk,73,19,0.26
SKU23,1065,3,19,24,1,15,339.84,49,28,5,7,2.92,29,98.61,1.34,568,196.33,12/1/2023 0:00,12/22/2023 0:00,12/6/2023 0:00,Early,1.37,11.98,0,0,0.00,No Risk,28,15,0.54
SKU23,1096,3,19,24,1,36,815.6,145,85,5,7,2.92,29,98.61,1.34,568,196.33,1/1/2024 0:00,1/22/2024 0:00,1/6/2024 0:00,Early,1.37,15.41,0,0,0.00,No Risk,85,36,0.42
SKU23,1127,3,19,24,1,13,294.52,17,71,5,7,2.92,29,98.61,1.34,568,196.33,2/1/2024 0:00,2/22/2024 0:00,2/6/2024 0:00,Early,1.37,5.58,54,1,76.06,Critical,71,13,0.18
SKU23,1156,3,19,24,1,27,611.7,15,22,5,7,2.92,29,98.61,1.34,568,196.33,3/1/2024 0:00,3/22/2024 0:00,3/6/2024 0:00,Early,1.37,10.11,7,1,31.82,Medium,22,27,0.77
SKU23,1187,3,19,24,1,17,385.15,51,34,5,7,2.92,29,98.61,1.34,568,196.33,4/1/2024 0:00,4/22/2024 0:00,4/6/2024 0:00,Early,1.37,4.56,0,0,0.00,No Risk,34,17,0.50
SKU23,1217,3,19,24,1,23,521.08,83,98,5,7,2.92,29,98.61,1.34,568,196.33,5/1/2024 0:00,5/22/2024 0:00,5/6/2024 0:00,Early,1.37,16.18,15,1,15.31,Low,98,23,0.23
SKU23,1248,3,19,24,1,21,475.77,95,51,5,7,2.92,29,98.61,1.34,568,196.33,6/1/2024 0:00,6/22/2024 0:00,6/6/2024 0:00,Early,1.37,3.95,0,0,0.00,No Risk,51,21,0.41
SKU23,1278,3,19,24,1,22,498.42,41,48,5,7,2.92,29,98.61,1.34,568,196.33,7/1/2024 0:00,7/22/2024 0:00,7/6/2024 0:00,Early,1.37,4.98,7,1,14.58,Low,48,22,0.46
SKU23,1309,3,19,24,1,23,521.08,112,39,5,7,2.92,29,98.61,1.34,568,196.33,8/1/2024 0:00,8/22/2024 0:00,8/6/2024 0:00,Early,1.37,3.34,0,0,0.00,No Risk,39,23,0.59
SKU23,1340,3,19,24,1,16,362.49,123,14,5,7,2.92,29,98.61,1.34,568,196.33,9/1/2024 0:00,9/22/2024 0:00,9/6/2024 0:00,Early,1.37,3.3,0,0,0.00,No Risk,14,16,0.86
SKU23,1370,3,19,24,1,23,521.08,14,90,5,7,2.92,29,98.61,1.34,568,196.33,10/1/2024 0:00,10/22/2024 0:00,10/6/2024 0:00,Early,1.37,5.06,76,1,84.44,Critical,90,23,0.26
SKU23,1401,3,19,24,1,16,362.49,89,27,5,7,2.92,29,98.61,1.34,568,196.33,11/1/2024 0:00,11/22/2024 0:00,11/6/2024 0:00,Early,1.37,9.52,0,0,0.00,No Risk,27,16,0.59
SKU23,1431,3,19,24,1,17,385.15,41,30,5,7,2.92,29,98.61,1.34,568,196.33,12/1/2024 0:00,12/22/2024 0:00,12/6/2024 0:00,Early,1.37,17.98,0,0,0.00,No Risk,30,17,0.57
SKU23,1462,3,19,24,1,11,249.21,44,95,5,7,2.92,29,98.61,1.34,568,196.33,1/1/2025 0:00,1/22/2025 0:00,1/6/2025 0:00,Early,1.37,15.41,51,1,53.68,High,95,11,0.12
SKU23,1493,3,19,24,1,23,521.08,93,59,5,7,2.92,29,98.61,1.34,568,196.33,2/1/2025 0:00,2/22/2025 0:00,2/6/2025 0:00,Early,1.37,16.18,0,0,0.00,No Risk,59,23,0.39
SKU23,1521,3,19,24,1,22,498.42,106,15,5,7,2.92,29,98.61,1.34,568,196.33,3/1/2025 0:00,3/22/2025 0:00,3/6/2025 0:00,Early,1.37,6.88,0,0,0.00,No Risk,15,22,0.53
SKU24,1,4,20,25,1,24,1039.13,21,59,26,8,9.74,3,40.38,3.69,447,758.72,1/1/2021 0:00,1/11/2021 0:00,1/5/2021 0:00,Early,17.3,10.74,38,1,64.41,High,59,24,0.41
SKU24,32,4,20,25,1,28,1212.32,127,89,26,8,9.74,3,40.38,3.69,447,758.72,2/1/2021 0:00,2/11/2021 0:00,2/5/2021 0:00,Early,17.3,28.64,0,0,0.00,No Risk,89,28,0.31
SKU24,60,4,20,25,1,16,692.75,37,75,26,8,9.74,3,40.38,3.69,447,758.72,3/1/2021 0:00,3/11/2021 0:00,3/5/2021 0:00,Early,17.3,9.41,38,1,50.67,High,75,16,0.21
SKU24,91,4,20,25,1,23,995.83,96,10,26,8,9.74,3,40.38,3.69,447,758.72,4/1/2021 0:00,4/11/2021 0:00,4/5/2021 0:00,Early,17.3,9.29,0,0,0.00,No Risk,10,23,-0.30
SKU24,121,4,20,25,1,20,865.94,100,66,26,8,9.74,3,40.38,3.69,447,758.72,5/1/2021 0:00,5/11/2021 0:00,5/5/2021 0:00,Early,17.3,27.49,0,0,0.00,No Risk,66,20,0.30
SKU24,152,4,20,25,1,18,779.35,6,39,26,8,9.74,3,40.38,3.69,447,758.72,6/1/2021 0:00,6/11/2021 0:00,6/5/2021 0:00,Early,17.3,23.7,33,1,84.62,Critical,39,18,0.46
SKU24,182,4,20,25,1,21,909.24,43,67,26,8,9.74,3,40.38,3.69,447,758.72,7/1/2021 0:00,7/11/2021 0:00,7/5/2021 0:00,Early,17.3,9.41,24,1,35.82,Medium,67,21,0.31
